"YEAR","JURISDICTION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2024,"NSW","26-39","Unlicensed Driving","Manual enforcement",198,0,654
2024,"NSW","40-64","Mobile Phone Use","Manual enforcement",293,0,5
2024,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",135,0,4
2024,"NSW","40-64","Speed Fines","Manual enforcement",2376,0,14
2024,"NSW","40-64","Unlicensed Driving","Manual enforcement",102,0,391
2024,"NSW","65 and over","Mobile Phone Use","Manual enforcement",28,0,1
2024,"NSW","65 and over","Non Wearing Seatbelts","Manual enforcement",29,0,0
2024,"NSW","65 and over","Speed Fines","Manual enforcement",362,0,1
2024,"NSW","65 and over","Unlicensed Driving","Manual enforcement",5,0,25
2024,"NSW","0-16","Non Wearing Seatbelts","Manual enforcement",1,0,0
2024,"NSW","0-16","Speed Fines","Manual enforcement",5,0,0
2024,"NSW","0-16","Unlicensed Driving","Manual enforcement",0,0,1
2024,"NSW","17-25","Mobile Phone Use","Manual enforcement",9,0,0
2024,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",21,0,1
2024,"NSW","17-25","Speed Fines","Manual enforcement",393,0,1
2024,"NSW","17-25","Unlicensed Driving","Manual enforcement",11,0,38
2024,"NSW","26-39","Mobile Phone Use","Manual enforcement",8,0,0
2024,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",35,0,1
2024,"NSW","26-39","Speed Fines","Manual enforcement",685,0,4
2024,"NSW","26-39","Unlicensed Driving","Manual enforcement",22,0,79
2024,"NSW","40-64","Mobile Phone Use","Manual enforcement",9,0,0
2024,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",24,0,0
2024,"NSW","40-64","Speed Fines","Manual enforcement",773,0,4
2024,"NSW","40-64","Unlicensed Driving","Manual enforcement",12,0,46
2024,"NSW","65 and over","Mobile Phone Use","Manual enforcement",1,0,0
2024,"NSW","65 and over","Non Wearing Seatbelts","Manual enforcement",7,0,1
2024,"NSW","65 and over","Speed Fines","Manual enforcement",182,0,0
2024,"NSW","65 and over","Unlicensed Driving","Manual enforcement",3,0,9
2024,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",3,0,0
2024,"NSW","17-25","Speed Fines","Manual enforcement",41,0,0
2024,"NSW","17-25","Unlicensed Driving","Manual enforcement",1,0,8
2024,"NSW","26-39","Mobile Phone Use","Manual enforcement",1,0,0
2024,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",5,0,0
2024,"NSW","26-39","Speed Fines","Manual enforcement",68,0,0
2024,"NSW","26-39","Unlicensed Driving","Manual enforcement",2,0,13
2024,"NSW","40-64","Mobile Phone Use","Manual enforcement",1,0,0
2024,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",1,0,0
2024,"NSW","40-64","Speed Fines","Manual enforcement",92,0,0
2024,"NSW","40-64","Unlicensed Driving","Manual enforcement",0,0,10
2024,"NSW","65 and over","Speed Fines","Manual enforcement",30,0,0
2024,"NSW","0-16","Speed Fines","Manual enforcement",2,0,0
2024,"NSW","0-16","Unlicensed Driving","Manual enforcement",1,0,5
2024,"NSW","17-25","Mobile Phone Use","Manual enforcement",30,0,0
2024,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",20,0,0
2024,"NSW","17-25","Speed Fines","Manual enforcement",214,0,2
2024,"NSW","17-25","Unlicensed Driving","Manual enforcement",6,0,46
2024,"NSW","26-39","Mobile Phone Use","Manual enforcement",25,0,0
2024,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",30,0,0
2024,"NSW","26-39","Speed Fines","Manual enforcement",266,0,5
2024,"NSW","26-39","Unlicensed Driving","Manual enforcement",18,0,62
2024,"NSW","40-64","Mobile Phone Use","Manual enforcement",21,0,0
2024,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",34,0,0
2024,"NSW","40-64","Speed Fines","Manual enforcement",297,0,1
2024,"NSW","40-64","Unlicensed Driving","Manual enforcement",15,0,58
2024,"NSW","65 and over","Non Wearing Seatbelts","Manual enforcement",5,0,0
2024,"NSW","65 and over","Speed Fines","Manual enforcement",56,0,0
2024,"NSW","65 and over","Unlicensed Driving","Manual enforcement",0,0,5
2024,"NSW","Unknown","Mobile Phone Use","Auto camera enforcement",14899,0,0
2024,"NSW","Unknown","Speed Fines","Auto camera enforcement",37378,0,0
2024,"NSW","Unknown","Speed Fines","Auto camera enforcement",3223,0,0
2024,"NSW","Unknown","Speed Fines","Auto camera enforcement",18986,0,0
2024,"NSW","17-25","Speed Fines","Manual enforcement",4,0,0
2024,"NSW","17-25","Unlicensed Driving","Manual enforcement",1,0,3
2024,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",1,0,0
2024,"NSW","26-39","Speed Fines","Manual enforcement",7,0,0
2024,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",0,0,1
2024,"NSW","40-64","Speed Fines","Manual enforcement",9,0,0
2024,"NSW","40-64","Unlicensed Driving","Manual enforcement",1,0,3
2024,"NSW","65 and over","Speed Fines","Manual enforcement",4,0,0
2024,"NT","0-16","Non Wearing Seatbelts","Manual enforcement",0,0,2
2024,"NT","0-16","Speed Fines","Auto camera enforcement",1,0,0
2024,"NT","0-16","Speed Fines","Auto camera enforcement",4,0,0
2024,"NT","0-16","Speed Fines","Other",0,2,4
2024,"NT","0-16","Unlicensed Driving","Manual enforcement",0,9,17
2024,"NT","17-25","Mobile Phone Use","Manual enforcement",1,0,0
2024,"NT","17-25","Non Wearing Seatbelts","Manual enforcement",21,2,20
2024,"NT","17-25","Speed Fines","Auto camera enforcement",189,0,0
2024,"NT","17-25","Speed Fines","Auto camera enforcement",398,0,0
2024,"NT","17-25","Speed Fines","Other",0,0,5
2024,"NT","17-25","Speed Fines","Manual enforcement",18,0,0
2024,"NT","17-25","Unlicensed Driving","Manual enforcement",8,13,54
2024,"NT","26-39","Mobile Phone Use","Manual enforcement",5,0,0
2024,"NT","26-39","Non Wearing Seatbelts","Manual enforcement",31,1,43
2024,"NT","26-39","Speed Fines","Auto camera enforcement",721,0,0
2024,"NT","26-39","Speed Fines","Auto camera enforcement",1050,0,0
2024,"NT","26-39","Speed Fines","Other",0,2,8
2024,"NT","26-39","Speed Fines","Manual enforcement",36,0,0
2024,"NT","26-39","Unlicensed Driving","Manual enforcement",10,14,74
2024,"NT","40-64","Mobile Phone Use","Manual enforcement",2,0,0
2024,"NT","40-64","Non Wearing Seatbelts","Manual enforcement",36,1,33
2024,"NT","40-64","Speed Fines","Auto camera enforcement",1061,0,0
2024,"NT","40-64","Speed Fines","Auto camera enforcement",1252,0,0
2024,"NT","40-64","Speed Fines","Other",0,1,5
2024,"NT","40-64","Speed Fines","Manual enforcement",38,0,0
2024,"NT","40-64","Unlicensed Driving","Manual enforcement",7,17,65
2024,"NT","65 and over","Mobile Phone Use","Manual enforcement",2,0,0
2024,"NT","65 and over","Non Wearing Seatbelts","Manual enforcement",5,0,0
2024,"NT","65 and over","Speed Fines","Auto camera enforcement",169,0,0
2024,"NT","65 and over","Speed Fines","Auto camera enforcement",361,0,0
2024,"NT","65 and over","Speed Fines","Other",0,0,4
2024,"NT","65 and over","Speed Fines","Manual enforcement",9,0,0
2024,"NT","65 and over","Unlicensed Driving","Manual enforcement",1,0,1
2024,"NT","Unknown","Speed Fines","Auto camera enforcement",99,0,0
2024,"NT","Unknown","Speed Fines","Auto camera enforcement",129,0,0
2024,"QLD","0-16","Mobile Phone Use","Auto camera enforcement",144,0,0
2024,"QLD","0-16","Non Wearing Seatbelts","Auto camera enforcement",57,0,0
2024,"QLD","0-16","Speed Fines","Auto camera enforcement",634,0,0
2024,"QLD","0-16","Speed Fines","Auto camera enforcement",801,0,0
2024,"QLD","0-16","Speed Fines","Manual enforcement",3,0,0
2024,"QLD","0-16","Unlicensed Driving","Manual enforcement",48,0,0
2024,"QLD","17-25","Mobile Phone Use","Auto camera enforcement",922,0,0
2024,"QLD","17-25","Mobile Phone Use","Manual enforcement",59,0,0
2024,"QLD","17-25","Non Wearing Seatbelts","Auto camera enforcement",417,0,0
2024,"QLD","17-25","Non Wearing Seatbelts","Manual enforcement",86,0,0
2024,"QLD","17-25","Speed Fines","Auto camera enforcement",2713,0,0
2024,"QLD","17-25","Speed Fines","Auto camera enforcement",5386,0,0
2024,"QLD","17-25","Speed Fines","Manual enforcement",2343,0,0
2024,"QLD","17-25","Unlicensed Driving","Manual enforcement",636,0,0
2024,"QLD","26-39","Mobile Phone Use","Auto camera enforcement",2488,0,0
2024,"QLD","26-39","Mobile Phone Use","Manual enforcement",138,0,0
2024,"QLD","26-39","Non Wearing Seatbelts","Auto camera enforcement",1043,0,0
2024,"QLD","26-39","Non Wearing Seatbelts","Manual enforcement",142,0,0
2024,"QLD","26-39","Speed Fines","Auto camera enforcement",6277,0,0
2024,"QLD","26-39","Speed Fines","Auto camera enforcement",11038,0,0
2024,"QLD","26-39","Speed Fines","Manual enforcement",3359,0,0
2024,"QLD","26-39","Unlicensed Driving","Manual enforcement",892,0,0
2024,"QLD","40-64","Mobile Phone Use","Auto camera enforcement",2417,0,0
2024,"QLD","40-64","Mobile Phone Use","Manual enforcement",74,0,0
2024,"QLD","40-64","Non Wearing Seatbelts","Auto camera enforcement",1045,0,0
2024,"QLD","40-64","Non Wearing Seatbelts","Manual enforcement",97,0,0
2024,"QLD","40-64","Speed Fines","Auto camera enforcement",8684,0,0
2024,"QLD","40-64","Speed Fines","Auto camera enforcement",15390,0,0
2024,"QLD","40-64","Speed Fines","Manual enforcement",3744,0,0
2024,"QLD","40-64","Unlicensed Driving","Manual enforcement",602,0,0
2024,"QLD","65 and over","Mobile Phone Use","Auto camera enforcement",310,0,0
2024,"QLD","65 and over","Mobile Phone Use","Manual enforcement",11,0,0
2024,"QLD","65 and over","Non Wearing Seatbelts","Auto camera enforcement",215,0,0
2024,"QLD","65 and over","Non Wearing Seatbelts","Manual enforcement",11,0,0
2024,"QLD","65 and over","Speed Fines","Auto camera enforcement",2186,0,0
2024,"QLD","65 and over","Speed Fines","Auto camera enforcement",3863,0,0
2024,"QLD","65 and over","Speed Fines","Manual enforcement",669,0,0
2024,"QLD","65 and over","Unlicensed Driving","Manual enforcement",37,0,0
2024,"QLD","Unknown","Mobile Phone Use","Auto camera enforcement",27,0,0
2024,"QLD","Unknown","Mobile Phone Use","Manual enforcement",1,0,0
2024,"QLD","Unknown","Non Wearing Seatbelts","Auto camera enforcement",7,0,0
2024,"QLD","Unknown","Speed Fines","Auto camera enforcement",98,0,0
2024,"QLD","Unknown","Speed Fines","Auto camera enforcement",96,0,0
2024,"QLD","Unknown","Unlicensed Driving","Manual enforcement",1,0,0
2024,"SA","17-25","Mobile Phone Use","Manual enforcement",2,0,0
2024,"SA","17-25","Non Wearing Seatbelts","Manual enforcement",3,0,0
2024,"SA","17-25","Speed Fines","Auto camera enforcement",15,0,0
2024,"SA","17-25","Speed Fines","Auto camera enforcement",125,0,0
2024,"SA","17-25","Speed Fines","Manual enforcement",262,0,2
2024,"SA","26-39","Mobile Phone Use","Manual enforcement",2,0,0
2024,"SA","26-39","Non Wearing Seatbelts","Manual enforcement",11,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",61,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",371,0,0
2024,"SA","26-39","Speed Fines","Manual enforcement",486,1,4
2024,"SA","40-64","Mobile Phone Use","Manual enforcement",3,0,0
2024,"SA","40-64","Non Wearing Seatbelts","Manual enforcement",8,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",74,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",651,0,0
2024,"SA","40-64","Speed Fines","Manual enforcement",652,3,2
2024,"SA","65 and over","Non Wearing Seatbelts","Manual enforcement",7,0,0
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",19,0,0
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",253,0,0
2024,"SA","65 and over","Speed Fines","Manual enforcement",215,0,0
2024,"SA","65 and over","Unlicensed Driving","Manual enforcement",2,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",7,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",28,0,0
2024,"SA","Unknown","Speed Fines","Manual enforcement",4,0,0
2024,"SA","Unknown","Unlicensed Driving","Manual enforcement",65,0,0
2024,"SA","0-16","Speed Fines","Auto camera enforcement",1,0,0
2024,"SA","17-25","Mobile Phone Use","Manual enforcement",34,0,0
2024,"SA","17-25","Non Wearing Seatbelts","Manual enforcement",16,0,0
2024,"SA","17-25","Speed Fines","Auto camera enforcement",359,0,0
2024,"SA","17-25","Speed Fines","Auto camera enforcement",611,0,0
2024,"SA","17-25","Speed Fines","Manual enforcement",319,4,6
2024,"SA","26-39","Mobile Phone Use","Manual enforcement",63,0,0
2024,"SA","26-39","Non Wearing Seatbelts","Manual enforcement",48,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",808,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",1635,0,0
2024,"SA","26-39","Speed Fines","Manual enforcement",513,1,5
2024,"SA","40-64","Mobile Phone Use","Manual enforcement",46,0,0
2024,"SA","40-64","Non Wearing Seatbelts","Manual enforcement",55,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",1581,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",2413,0,0
2024,"SA","40-64","Speed Fines","Manual enforcement",585,4,0
2024,"SA","65 and over","Mobile Phone Use","Manual enforcement",11,0,0
2024,"SA","65 and over","Non Wearing Seatbelts","Manual enforcement",18,0,0
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",677,0,0
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",635,0,0
2024,"SA","65 and over","Speed Fines","Manual enforcement",145,0,0
2024,"SA","65 and over","Unlicensed Driving","Manual enforcement",13,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",96,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",148,0,0
2024,"SA","Unknown","Unlicensed Driving","Manual enforcement",409,0,0
2024,"SA","0-16","Speed Fines","Manual enforcement",2,0,0
2024,"SA","17-25","Mobile Phone Use","Manual enforcement",1,0,0
2024,"SA","17-25","Non Wearing Seatbelts","Manual enforcement",9,0,0
2024,"SA","17-25","Speed Fines","Auto camera enforcement",16,0,0
2024,"SA","17-25","Speed Fines","Auto camera enforcement",41,0,0
2024,"SA","17-25","Speed Fines","Manual enforcement",255,0,0
2024,"SA","26-39","Mobile Phone Use","Manual enforcement",2,0,0
2024,"SA","26-39","Non Wearing Seatbelts","Manual enforcement",16,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",51,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",78,0,0
2024,"SA","26-39","Speed Fines","Manual enforcement",549,0,3
2024,"SA","40-64","Mobile Phone Use","Manual enforcement",1,0,0
2024,"SA","40-64","Non Wearing Seatbelts","Manual enforcement",24,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",65,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",175,0,0
2024,"SA","40-64","Speed Fines","Manual enforcement",592,0,2
2024,"SA","65 and over","Non Wearing Seatbelts","Manual enforcement",12,0,0
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",33,0,0
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",87,0,0
2024,"SA","65 and over","Speed Fines","Manual enforcement",170,0,0
2024,"SA","65 and over","Unlicensed Driving","Manual enforcement",3,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",8,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",9,0,0
2024,"SA","Unknown","Speed Fines","Manual enforcement",2,0,0
2024,"SA","Unknown","Unlicensed Driving","Manual enforcement",91,0,0
2024,"SA","17-25","Mobile Phone Use","Manual enforcement",1,0,0
2024,"SA","17-25","Non Wearing Seatbelts","Manual enforcement",7,0,0
2024,"SA","17-25","Speed Fines","Auto camera enforcement",3,0,0
2024,"SA","17-25","Speed Fines","Manual enforcement",62,0,0
2024,"SA","26-39","Mobile Phone Use","Manual enforcement",3,0,0
2024,"SA","26-39","Non Wearing Seatbelts","Manual enforcement",11,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",23,0,0
2024,"SA","26-39","Speed Fines","Manual enforcement",113,0,1
2024,"SA","40-64","Mobile Phone Use","Manual enforcement",2,0,0
2024,"SA","40-64","Non Wearing Seatbelts","Manual enforcement",8,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",41,0,0
2024,"SA","40-64","Speed Fines","Manual enforcement",127,0,0
2024,"SA","65 and over","Non Wearing Seatbelts","Manual enforcement",3,0,0
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",19,0,0
2024,"SA","65 and over","Speed Fines","Manual enforcement",43,0,0
2024,"SA","65 and over","Unlicensed Driving","Manual enforcement",0,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",2,0,0
2024,"SA","Unknown","Unlicensed Driving","Manual enforcement",17,0,0
2024,"SA","0-16","Unlicensed Driving","Manual enforcement",0,9,7
2024,"SA","17-25","Mobile Phone Use","Manual enforcement",1,0,0
2024,"SA","17-25","Non Wearing Seatbelts","Manual enforcement",1,0,0
2024,"SA","17-25","Speed Fines","Auto camera enforcement",2,0,0
2024,"SA","17-25","Speed Fines","Manual enforcement",22,0,0
2024,"SA","17-25","Unlicensed Driving","Manual enforcement",0,26,72
2024,"SA","26-39","Mobile Phone Use","Manual enforcement",1,0,0
2024,"SA","26-39","Non Wearing Seatbelts","Manual enforcement",2,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",2,0,0
2024,"SA","26-39","Speed Fines","Manual enforcement",47,0,0
2024,"SA","26-39","Unlicensed Driving","Manual enforcement",0,48,169
2024,"SA","40-64","Mobile Phone Use","Manual enforcement",2,0,0
2024,"SA","40-64","Non Wearing Seatbelts","Manual enforcement",2,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",8,0,0
2024,"SA","40-64","Speed Fines","Manual enforcement",65,0,0
2024,"SA","40-64","Unlicensed Driving","Manual enforcement",0,39,177
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",2,0,0
2024,"SA","65 and over","Speed Fines","Manual enforcement",16,0,0
2024,"SA","65 and over","Unlicensed Driving","Manual enforcement",2,1,15
2024,"SA","Unknown","Unlicensed Driving","Manual enforcement",14,0,0
2024,"SA","17-25","Non Wearing Seatbelts","Manual enforcement",4,0,0
2024,"SA","17-25","Speed Fines","Manual enforcement",31,0,0
2024,"SA","26-39","Non Wearing Seatbelts","Manual enforcement",8,0,0
2024,"SA","26-39","Speed Fines","Manual enforcement",57,1,0
2024,"SA","40-64","Mobile Phone Use","Manual enforcement",2,0,0
2024,"SA","40-64","Non Wearing Seatbelts","Manual enforcement",9,0,0
2024,"SA","40-64","Speed Fines","Manual enforcement",76,0,1
2024,"SA","65 and over","Non Wearing Seatbelts","Manual enforcement",2,0,0
2024,"SA","65 and over","Speed Fines","Manual enforcement",20,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",2,0,0
2024,"SA","Unknown","Unlicensed Driving","Manual enforcement",7,0,0
2024,"TAS","0-16","Speed Fines","Auto camera enforcement",1,0,0
2024,"TAS","0-16","Speed Fines","Manual enforcement",0,0,1
2024,"TAS","0-16","Unlicensed Driving","Manual enforcement",0,4,2
2024,"TAS","17-25","Mobile Phone Use","Auto camera enforcement",17,0,0
2024,"TAS","17-25","Mobile Phone Use","Manual enforcement",27,0,0
2024,"TAS","17-25","Non Wearing Seatbelts","Auto camera enforcement",31,0,0
2024,"TAS","17-25","Non Wearing Seatbelts","Manual enforcement",7,0,1
2024,"TAS","17-25","Speed Fines","Auto camera enforcement",428,0,0
2024,"TAS","17-25","Speed Fines","Manual enforcement",254,0,6
2024,"TAS","17-25","Unlicensed Driving","Manual enforcement",3,0,19
2024,"TAS","26-39","Mobile Phone Use","Auto camera enforcement",41,0,0
